score,sentence1,sentence2
2,"the cfe limits the use of armed forces and heavy weaponry and prescribes measures aimed at confidence-building, transparency and cooperation between member states. ","the treaty limits deployments of tanks and troops in nato and former easter european warsaw pact countries and establishes confidence-building, transparency and cooperation measures between member"
0,bulgaria is located on the southeastern part of the balkan peninsula. ,drug-trafficking activity is rampant in the southeastern part of the balkan peninsula.
2,elbaradei stated that this is the last chance to build security in the middle east based on trust and cooperation and not on possession of nuclear weapons. ,this is the last chance to build security in the middle east based on trust and cooperation rather than on the possession of nuclear arms.
1,the iranian government has dismissed the allegations in the intelligence presented to the international atomic energy agency board as baseless and the intelligence used to support the allegations as fake. ,the international atomic energy agency insists that the iranian government's simple denials of the intelligence presented to the international atomic energy agency board are not good enough to allay western countries suspicions.
2,the cfe treaty was established in 1990. ,the treat was originally signed in 1990.
2,the conventional forces in europe treaty is considered a key arms control treaty. ,the conventional forces in europe treaty was a key soviet-era arms control treaty.
2,nicaragua commemorated the 25th anniversary of the sandinista revolution that toppled the dictatorship of anastasio somoza but imposed a cuban-style leftist regime. ,nicaragua commemorated the 25th anniversary of the sandinista revolution.
1,13 kurds from turkey were arrested near paris on suspicion of money-laundering for the kurdistan workers' party (pkk). ,10 kurds are under investigation in france on suspicion of money-laundering for a terrorist organization known as kurdistan workers' party (pkk).
2,the meetings lasted 2 days. ,the osce meeting lasted two days.
0,the villagers are inadvertently involving themselves in drug trafficking. ,105 inmates are serving sentences for drug trafficking.
2,the russian government strongly opposes u.s. plans to install antimissile defenses in europe and dismisses u.s. assertions that the interceptors are needed to defend against threats from iran. ,after talks at nato headquarters baluyevsky repeated russia's opposition to u.s. plans to install antimissile defenses in europe and dismissed u.s. assertions that the interceptors were needed to defend against potential threats from iran.
2,"hong kong universities collaborate with universities, businesses and government sectors of mainland china to coordinate training programs and research centers to promote high-tech research, commercialization, and technology transfer. ","hong kong universities have collaborated with tertiary education, business and government sectors of mainland china to direct training programs and research centers to promote research commercialization and technology transfer."
0,the chinese government gave active cooperation and assistance to the organization for the prohibition of chemical weapons inspections. ,the ecuadorian foreign ministry said in a statement that delegates from the organization for the prohibition of chemical weapons (opaq) will also take part in the meeting.
2,the mexican government has adopted a series of measures against drug trafficking and organized crime within mexico since 2006. ,since 2006 mexico has adopted a series of measures against drug trafficking and organized crimes.
2,the statement did not specify the quantity of warheads the missile is capable of carrying. ,the statement did not specify how many warheads the missile can carry.
